0.999577	0.000004	0.000054	0.000002	0.000000	0.000310	0.000034	0.000004	0.000009	0.000005	
0.999987	0.000001	0.000004	0.000000	0.000000	0.000005	0.000000	0.000000	0.000001	0.000000	
0.999987	0.000000	0.000008	0.000000	0.000000	0.000002	0.000000	0.000000	0.000001	0.000000	
0.999250	0.000001	0.000011	0.000002	0.000000	0.000684	0.000026	0.000003	0.000007	0.000015	
0.996305	0.000009	0.000010	0.000003	0.000000	0.003638	0.000013	0.000001	0.000020	0.000001	
0.999991	0.000001	0.000006	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	
0.995605	0.000073	0.000119	0.000067	0.000001	0.004105	0.000004	0.000011	0.000006	0.000009	
0.999989	0.000000	0.000002	0.000000	0.000000	0.000007	0.000000	0.000000	0.000000	0.000000	
0.999994	0.000001	0.000002	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
0.997716	0.000005	0.000037	0.000012	0.000001	0.002068	0.000118	0.000006	0.000013	0.000024	
0.999927	0.000036	0.000030	0.000001	0.000001	0.000003	0.000002	0.000000	0.000001	0.000001	
0.999970	0.000006	0.000013	0.000001	0.000000	0.000005	0.000001	0.000000	0.000002	0.000002	
0.997311	0.001790	0.000649	0.000012	0.000121	0.000022	0.000027	0.000014	0.000034	0.000019	
0.999920	0.000005	0.000002	0.000000	0.000000	0.000062	0.000005	0.000000	0.000004	0.000001	
0.999997	0.000000	0.000001	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
0.984001	0.007171	0.000162	0.000023	0.003678	0.000238	0.004593	0.000034	0.000030	0.000071	
0.999935	0.000039	0.000017	0.000001	0.000001	0.000003	0.000002	0.000000	0.000001	0.000001	
0.997734	0.000039	0.000009	0.000004	0.000000	0.002162	0.000041	0.000001	0.000007	0.000001	
0.999992	0.000001	0.000001	0.000000	0.000000	0.000005	0.000001	0.000000	0.000000	0.000000	
0.999996	0.000000	0.000002	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
0.999992	0.000002	0.000004	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
0.999914	0.000000	0.000003	0.000001	0.000000	0.000070	0.000005	0.000000	0.000001	0.000006	
0.999822	0.000003	0.000089	0.000001	0.000000	0.000080	0.000001	0.000002	0.000001	0.000001	
0.998967	0.000470	0.000075	0.000017	0.000008	0.000397	0.000019	0.000001	0.000045	0.000002	
0.999968	0.000024	0.000002	0.000001	0.000000	0.000002	0.000001	0.000000	0.000000	0.000001	
0.998472	0.000019	0.000048	0.000006	0.000003	0.000881	0.000543	0.000001	0.000024	0.000003	
0.999357	0.000129	0.000446	0.000004	0.000023	0.000015	0.000019	0.000001	0.000002	0.000004	
0.999985	0.000002	0.000003	0.000001	0.000000	0.000008	0.000000	0.000000	0.000000	0.000001	
0.999968	0.000003	0.000017	0.000000	0.000000	0.000005	0.000003	0.000000	0.000001	0.000002	
0.999806	0.000008	0.000144	0.000001	0.000000	0.000036	0.000001	0.000002	0.000002	0.000001	
0.999940	0.000032	0.000020	0.000001	0.000001	0.000002	0.000002	0.000000	0.000001	0.000001	
0.993843	0.004997	0.000611	0.000047	0.000306	0.000122	0.000022	0.000005	0.000037	0.000010	
0.999972	0.000008	0.000001	0.000001	0.000000	0.000016	0.000001	0.000000	0.000001	0.000000	
0.987107	0.000011	0.000118	0.000095	0.000000	0.012648	0.000003	0.000010	0.000004	0.000003	
0.999866	0.000076	0.000035	0.000001	0.000001	0.000018	0.000001	0.000000	0.000000	0.000001	
0.999263	0.000002	0.000015	0.000013	0.000000	0.000690	0.000005	0.000001	0.000006	0.000004	
0.998955	0.000004	0.000009	0.000001	0.000000	0.001001	0.000012	0.000001	0.000015	0.000002	
0.999960	0.000001	0.000019	0.000001	0.000000	0.000016	0.000000	0.000001	0.000002	0.000001	
0.999991	0.000001	0.000002	0.000000	0.000000	0.000002	0.000001	0.000000	0.000000	0.000001	
0.984461	0.000118	0.000077	0.000058	0.000001	0.015215	0.000015	0.000019	0.000026	0.000010	
0.839530	0.000176	0.000577	0.002174	0.000002	0.157187	0.000025	0.000228	0.000087	0.000014	
0.999832	0.000001	0.000008	0.000001	0.000000	0.000154	0.000002	0.000000	0.000001	0.000002	
0.999636	0.000320	0.000015	0.000001	0.000007	0.000004	0.000014	0.000000	0.000001	0.000001	
0.999954	0.000000	0.000003	0.000000	0.000000	0.000032	0.000005	0.000000	0.000002	0.000004	
0.999879	0.000002	0.000015	0.000006	0.000000	0.000090	0.000002	0.000000	0.000002	0.000004	
0.999974	0.000001	0.000007	0.000000	0.000000	0.000015	0.000001	0.000000	0.000001	0.000000	
0.999971	0.000001	0.000003	0.000000	0.000000	0.000024	0.000000	0.000000	0.000001	0.000001	
0.999283	0.000028	0.000061	0.000009	0.000001	0.000597	0.000014	0.000002	0.000001	0.000004	
0.999717	0.000019	0.000215	0.000004	0.000007	0.000016	0.000005	0.000002	0.000004	0.000011	
0.999067	0.000005	0.000023	0.000008	0.000000	0.000853	0.000024	0.000005	0.000010	0.000004	
0.999987	0.000002	0.000002	0.000000	0.000000	0.000009	0.000000	0.000000	0.000000	0.000000	
0.999741	0.000001	0.000206	0.000000	0.000001	0.000019	0.000006	0.000001	0.000005	0.000021	
0.999982	0.000002	0.000010	0.000000	0.000000	0.000005	0.000000	0.000000	0.000000	0.000001	
0.999964	0.000000	0.000003	0.000000	0.000000	0.000027	0.000002	0.000000	0.000001	0.000002	
0.999766	0.000046	0.000143	0.000001	0.000001	0.000021	0.000002	0.000002	0.000015	0.000004	
0.996488	0.000002	0.000034	0.000011	0.000002	0.002988	0.000118	0.000016	0.000042	0.000298	
0.999969	0.000006	0.000014	0.000001	0.000001	0.000004	0.000003	0.000000	0.000000	0.000002	
0.999831	0.000000	0.000005	0.000001	0.000000	0.000132	0.000005	0.000001	0.000002	0.000023	
0.997615	0.000168	0.000991	0.000079	0.000003	0.001060	0.000010	0.000011	0.000058	0.000006	
0.999844	0.000005	0.000125	0.000001	0.000000	0.000019	0.000001	0.000001	0.000001	0.000002	
0.999978	0.000001	0.000001	0.000000	0.000000	0.000019	0.000000	0.000000	0.000000	0.000000	
0.999983	0.000001	0.000004	0.000000	0.000000	0.000011	0.000000	0.000000	0.000001	0.000000	
0.988916	0.001818	0.000384	0.000017	0.004681	0.000165	0.003879	0.000024	0.000022	0.000094	
0.999997	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.999985	0.000001	0.000003	0.000000	0.000000	0.000011	0.000000	0.000000	0.000000	0.000000	
0.989157	0.000296	0.003676	0.000150	0.000010	0.006464	0.000030	0.000072	0.000125	0.000020	
0.999924	0.000005	0.000017	0.000002	0.000000	0.000046	0.000002	0.000001	0.000001	0.000003	
0.999994	0.000001	0.000003	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
0.999985	0.000007	0.000002	0.000000	0.000000	0.000005	0.000000	0.000000	0.000001	0.000000	
0.999989	0.000003	0.000004	0.000000	0.000000	0.000002	0.000000	0.000000	0.000001	0.000001	
0.999919	0.000006	0.000038	0.000000	0.000001	0.000032	0.000001	0.000001	0.000003	0.000001	
0.999991	0.000001	0.000004	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000001	
0.999825	0.000003	0.000160	0.000000	0.000001	0.000006	0.000002	0.000000	0.000001	0.000002	
0.999998	0.000000	0.000001	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
0.999859	0.000051	0.000007	0.000003	0.000001	0.000048	0.000004	0.000003	0.000011	0.000012	
0.999916	0.000001	0.000004	0.000001	0.000000	0.000075	0.000000	0.000001	0.000001	0.000000	
0.999992	0.000000	0.000005	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	
0.999627	0.000154	0.000035	0.000017	0.000011	0.000030	0.000010	0.000002	0.000109	0.000005	
0.999929	0.000003	0.000051	0.000000	0.000000	0.000013	0.000001	0.000000	0.000002	0.000001	
0.999988	0.000002	0.000001	0.000000	0.000000	0.000007	0.000000	0.000000	0.000001	0.000000	
0.999984	0.000000	0.000013	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000001	
0.999251	0.000001	0.000040	0.000005	0.000000	0.000671	0.000005	0.000004	0.000007	0.000015	
0.999997	0.000000	0.000002	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
0.861452	0.000012	0.001861	0.000041	0.000026	0.132262	0.000605	0.000081	0.000825	0.002835	
0.999103	0.000001	0.000044	0.000008	0.000000	0.000830	0.000005	0.000003	0.000001	0.000005	
0.999778	0.000148	0.000025	0.000003	0.000002	0.000021	0.000007	0.000001	0.000011	0.000003	
0.999993	0.000000	0.000004	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	
0.999993	0.000000	0.000006	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
0.722197	0.010102	0.019545	0.002376	0.021407	0.185598	0.035517	0.000794	0.001815	0.000649	
0.999984	0.000000	0.000002	0.000000	0.000000	0.000012	0.000000	0.000000	0.000000	0.000001	
0.999985	0.000006	0.000002	0.000001	0.000000	0.000004	0.000000	0.000000	0.000001	0.000001	
0.999969	0.000002	0.000022	0.000000	0.000000	0.000005	0.000000	0.000000	0.000001	0.000000	
0.996921	0.000001	0.000021	0.000024	0.000001	0.002814	0.000065	0.000008	0.000031	0.000114	
0.999878	0.000000	0.000004	0.000001	0.000000	0.000113	0.000003	0.000000	0.000001	0.000001	
0.999950	0.000010	0.000007	0.000003	0.000000	0.000025	0.000002	0.000000	0.000001	0.000001	
0.999978	0.000006	0.000005	0.000001	0.000000	0.000005	0.000001	0.000000	0.000003	0.000001	
0.999992	0.000002	0.000003	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
0.999962	0.000009	0.000011	0.000001	0.000000	0.000009	0.000000	0.000000	0.000005	0.000001	
0.999853	0.000002	0.000131	0.000004	0.000000	0.000010	0.000000	0.000000	0.000001	0.000000	
0.999995	0.000001	0.000002	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	
0.999995	0.000001	0.000002	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
0.999970	0.000000	0.000017	0.000000	0.000000	0.000010	0.000001	0.000000	0.000001	0.000001	
0.996024	0.000575	0.000027	0.000056	0.000010	0.001978	0.001196	0.000002	0.000124	0.000007	
0.999940	0.000019	0.000013	0.000001	0.000000	0.000018	0.000000	0.000000	0.000007	0.000001	
0.999995	0.000000	0.000001	0.000000	0.000000	0.000003	0.000000	0.000000	0.000000	0.000000	
0.999995	0.000002	0.000001	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
0.999964	0.000011	0.000003	0.000002	0.000000	0.000018	0.000000	0.000000	0.000001	0.000000	
0.999862	0.000032	0.000065	0.000004	0.000000	0.000030	0.000002	0.000001	0.000004	0.000001	
0.999984	0.000003	0.000007	0.000000	0.000000	0.000004	0.000001	0.000000	0.000000	0.000001	
0.754374	0.046604	0.000961	0.000099	0.005522	0.001456	0.190732	0.000044	0.000066	0.000141	
0.999189	0.000004	0.000112	0.000012	0.000000	0.000642	0.000017	0.000009	0.000007	0.000009	
0.997082	0.000001	0.000013	0.000005	0.000001	0.002634	0.000082	0.000012	0.000019	0.000150	
0.991784	0.000018	0.000252	0.000100	0.000000	0.007815	0.000009	0.000004	0.000012	0.000007	
0.999923	0.000006	0.000016	0.000001	0.000001	0.000034	0.000009	0.000000	0.000010	0.000001	
0.999940	0.000000	0.000001	0.000000	0.000000	0.000057	0.000001	0.000000	0.000000	0.000000	
0.999989	0.000001	0.000001	0.000000	0.000000	0.000008	0.000000	0.000000	0.000000	0.000000	
0.999995	0.000001	0.000002	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
0.999985	0.000002	0.000007	0.000000	0.000000	0.000002	0.000000	0.000000	0.000002	0.000001	
0.999753	0.000013	0.000147	0.000005	0.000003	0.000055	0.000010	0.000004	0.000002	0.000007	
0.999986	0.000001	0.000006	0.000000	0.000000	0.000006	0.000000	0.000000	0.000000	0.000000	
0.999882	0.000001	0.000005	0.000001	0.000000	0.000076	0.000013	0.000000	0.000003	0.000017	
0.999476	0.000235	0.000213	0.000008	0.000003	0.000016	0.000002	0.000009	0.000034	0.000005	
0.999946	0.000005	0.000038	0.000001	0.000001	0.000004	0.000001	0.000000	0.000003	0.000002	
0.994911	0.000000	0.000036	0.000010	0.000005	0.001282	0.000109	0.000014	0.000036	0.003596	
0.999955	0.000003	0.000004	0.000001	0.000000	0.000032	0.000003	0.000000	0.000001	0.000001	
0.999877	0.000015	0.000060	0.000001	0.000015	0.000008	0.000014	0.000001	0.000004	0.000005	
0.999970	0.000001	0.000001	0.000000	0.000000	0.000028	0.000000	0.000000	0.000000	0.000000	
0.999835	0.000000	0.000003	0.000001	0.000000	0.000151	0.000004	0.000001	0.000003	0.000003	
0.999982	0.000000	0.000002	0.000000	0.000000	0.000013	0.000001	0.000000	0.000000	0.000001	
0.999969	0.000015	0.000005	0.000000	0.000001	0.000003	0.000001	0.000001	0.000004	0.000002	
0.999977	0.000000	0.000004	0.000001	0.000000	0.000012	0.000001	0.000000	0.000001	0.000004	
0.999978	0.000006	0.000011	0.000001	0.000000	0.000002	0.000001	0.000000	0.000000	0.000001	
0.999917	0.000034	0.000001	0.000003	0.000000	0.000033	0.000001	0.000001	0.000007	0.000003	
0.996780	0.000001	0.000023	0.000007	0.000001	0.002887	0.000145	0.000021	0.000038	0.000097	
0.995964	0.003108	0.000011	0.000116	0.000004	0.000144	0.000048	0.000044	0.000229	0.000332	
0.999965	0.000005	0.000007	0.000001	0.000000	0.000019	0.000001	0.000000	0.000001	0.000000	
0.999987	0.000002	0.000005	0.000000	0.000000	0.000005	0.000000	0.000000	0.000000	0.000000	
0.999950	0.000000	0.000003	0.000001	0.000000	0.000032	0.000005	0.000000	0.000002	0.000007	
0.999995	0.000000	0.000001	0.000000	0.000000	0.000003	0.000000	0.000000	0.000000	0.000000	
0.999989	0.000000	0.000004	0.000000	0.000000	0.000003	0.000001	0.000000	0.000000	0.000002	
0.999740	0.000013	0.000003	0.000005	0.000000	0.000222	0.000001	0.000000	0.000014	0.000002	
0.999890	0.000030	0.000043	0.000001	0.000004	0.000018	0.000005	0.000001	0.000005	0.000002	
0.943697	0.000095	0.000286	0.001960	0.000005	0.042492	0.000024	0.011087	0.000239	0.000116	
0.999973	0.000003	0.000004	0.000001	0.000000	0.000016	0.000001	0.000000	0.000001	0.000001	
0.999992	0.000000	0.000006	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
0.999954	0.000016	0.000014	0.000000	0.000007	0.000004	0.000003	0.000000	0.000001	0.000001	
0.999769	0.000002	0.000006	0.000010	0.000000	0.000206	0.000001	0.000001	0.000003	0.000002	
0.999718	0.000060	0.000085	0.000007	0.000006	0.000018	0.000001	0.000005	0.000097	0.000003	
0.999119	0.000001	0.000009	0.000003	0.000000	0.000838	0.000011	0.000006	0.000003	0.000010	
0.999956	0.000000	0.000005	0.000000	0.000000	0.000037	0.000000	0.000000	0.000000	0.000000	
0.999960	0.000000	0.000001	0.000000	0.000000	0.000024	0.000004	0.000000	0.000001	0.000010	
0.999423	0.000016	0.000004	0.000002	0.000000	0.000541	0.000006	0.000000	0.000005	0.000001	
0.998362	0.000007	0.000015	0.000009	0.000000	0.001592	0.000002	0.000003	0.000004	0.000006	
0.999381	0.000000	0.000012	0.000002	0.000001	0.000514	0.000034	0.000003	0.000007	0.000045	
0.999988	0.000000	0.000004	0.000000	0.000000	0.000006	0.000000	0.000000	0.000000	0.000001	
0.999840	0.000082	0.000017	0.000004	0.000004	0.000027	0.000011	0.000001	0.000013	0.000002	
0.999941	0.000019	0.000010	0.000002	0.000001	0.000015	0.000006	0.000000	0.000003	0.000003	
0.999987	0.000000	0.000002	0.000000	0.000000	0.000010	0.000000	0.000000	0.000000	0.000000	
0.999925	0.000037	0.000026	0.000000	0.000006	0.000002	0.000002	0.000000	0.000001	0.000001	
0.999949	0.000002	0.000045	0.000000	0.000000	0.000002	0.000000	0.000000	0.000001	0.000001	
0.986988	0.000022	0.003019	0.000049	0.000012	0.005529	0.003582	0.000032	0.000637	0.000129	
0.999976	0.000002	0.000008	0.000000	0.000001	0.000004	0.000006	0.000000	0.000001	0.000002	
0.999969	0.000000	0.000023	0.000001	0.000000	0.000004	0.000000	0.000000	0.000002	0.000001	
0.999554	0.000027	0.000021	0.000013	0.000000	0.000355	0.000002	0.000003	0.000017	0.000008	
0.999982	0.000004	0.000006	0.000000	0.000001	0.000003	0.000001	0.000000	0.000001	0.000001	
0.999409	0.000033	0.000345	0.000024	0.000002	0.000173	0.000002	0.000002	0.000003	0.000007	
0.999037	0.000003	0.000004	0.000009	0.000000	0.000900	0.000005	0.000005	0.000035	0.000001	
0.999994	0.000001	0.000002	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	
0.999978	0.000006	0.000009	0.000001	0.000000	0.000003	0.000001	0.000000	0.000000	0.000001	
0.999948	0.000004	0.000003	0.000001	0.000000	0.000038	0.000001	0.000000	0.000002	0.000003	
0.992861	0.000724	0.000132	0.000063	0.000019	0.002908	0.003233	0.000003	0.000040	0.000016	
0.999964	0.000022	0.000004	0.000001	0.000001	0.000003	0.000001	0.000000	0.000002	0.000001	
0.999971	0.000002	0.000007	0.000001	0.000000	0.000016	0.000000	0.000000	0.000000	0.000001	
0.999973	0.000000	0.000004	0.000000	0.000000	0.000019	0.000001	0.000000	0.000001	0.000002	
0.999958	0.000009	0.000002	0.000004	0.000000	0.000020	0.000001	0.000000	0.000004	0.000002	
0.999997	0.000000	0.000000	0.000000	0.000000	0.000003	0.000000	0.000000	0.000000	0.000000	
0.999982	0.000010	0.000004	0.000000	0.000000	0.000002	0.000000	0.000000	0.000001	0.000001	
0.999981	0.000002	0.000011	0.000000	0.000000	0.000003	0.000001	0.000000	0.000001	0.000002	
0.999949	0.000006	0.000004	0.000002	0.000000	0.000037	0.000000	0.000000	0.000002	0.000000	
0.999965	0.000003	0.000023	0.000001	0.000001	0.000003	0.000001	0.000000	0.000002	0.000001	
0.970372	0.000088	0.028952	0.000182	0.000019	0.000298	0.000005	0.000011	0.000047	0.000026	
0.999861	0.000048	0.000042	0.000002	0.000001	0.000039	0.000003	0.000001	0.000002	0.000001	
0.999959	0.000001	0.000030	0.000000	0.000000	0.000008	0.000000	0.000000	0.000001	0.000000	
0.999978	0.000001	0.000010	0.000000	0.000000	0.000011	0.000000	0.000000	0.000000	0.000000	
0.999964	0.000019	0.000010	0.000001	0.000000	0.000004	0.000002	0.000000	0.000001	0.000001	
0.999937	0.000001	0.000039	0.000000	0.000000	0.000019	0.000000	0.000000	0.000001	0.000001	
0.999959	0.000028	0.000008	0.000000	0.000001	0.000002	0.000001	0.000000	0.000001	0.000001	
0.999956	0.000010	0.000006	0.000000	0.000001	0.000015	0.000010	0.000000	0.000002	0.000001	
0.999990	0.000000	0.000007	0.000000	0.000000	0.000001	0.000001	0.000000	0.000000	0.000001	
0.999983	0.000000	0.000014	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	
0.999963	0.000013	0.000006	0.000001	0.000000	0.000013	0.000001	0.000000	0.000001	0.000001	
0.999992	0.000001	0.000001	0.000000	0.000000	0.000002	0.000000	0.000000	0.000001	0.000000	
0.999988	0.000001	0.000001	0.000000	0.000000	0.000008	0.000000	0.000000	0.000000	0.000000	
0.999852	0.000004	0.000016	0.000003	0.000000	0.000121	0.000001	0.000000	0.000002	0.000000	
0.999983	0.000001	0.000001	0.000000	0.000000	0.000012	0.000000	0.000000	0.000002	0.000000	
0.999857	0.000002	0.000033	0.000006	0.000000	0.000095	0.000001	0.000001	0.000005	0.000001	
0.999995	0.000000	0.000001	0.000000	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	
0.999950	0.000005	0.000011	0.000004	0.000000	0.000010	0.000005	0.000000	0.000011	0.000002	
0.999962	0.000001	0.000014	0.000000	0.000000	0.000020	0.000000	0.000000	0.000001	0.000000	
0.999992	0.000000	0.000005	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000001	
0.999982	0.000006	0.000005	0.000000	0.000000	0.000005	0.000000	0.000000	0.000001	0.000000	
0.998037	0.000566	0.000823	0.000022	0.000013	0.000455	0.000009	0.000002	0.000073	0.000002	
0.999922	0.000030	0.000007	0.000003	0.000000	0.000028	0.000002	0.000001	0.000005	0.000001	
0.999960	0.000001	0.000035	0.000000	0.000000	0.000003	0.000000	0.000000	0.000000	0.000001	
0.999990	0.000000	0.000007	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	
0.999833	0.000004	0.000003	0.000009	0.000000	0.000145	0.000000	0.000000	0.000003	0.000002	
